,genre,score,sentiment
11245,Kids,4.14,0
13840,Kids; Music,4.14,0
9509,Action; Fantasy,4.14,0
659,Military; Music,4.14,0
14443,Kids; Music,4.14,0
948,Demons,4.14,0
9344,nan,4.15,0
11947,Comedy; Slice of Life,4.15,0
3244,Action; Magic,4.15,0
7277,Comedy,4.15,0
12600,Comedy,4.15,0
875,Comedy; Horror,4.16,0
6848,Music; Kids,4.16,0
12494,Comedy,4.16,0
2892,Music; Kids,4.16,0
8635,Action; Kids,4.16,0
1176,Demons; Fantasy; Horror; Mystery; Psychological; Supernatural,4.17,0
14081,Kids; Slice of Life,4.17,0
2788,Music; Space,4.17,0
837,Music,4.17,0
14137,Comedy,4.17,0
12690,Samurai,4.17,0
1770,Music; Slice of Life,4.17,0
5639,Sci-Fi; Comedy,4.17,0
6109,Sci-Fi,4.18,0
9368,Adventure; Cars,4.18,0
7433,Dementia; Music,4.19,0
13970,Music,4.19,0
3082,Action; Adventure; Mecha; Shounen,4.19,0
5623,Hentai,4.19,0
11141,Parody; Horror; Demons,4.19,0
12266,Fantasy; Horror,4.19,0
2772,Kids; Comedy,4.2,0
7540,Comedy; Kids,4.2,0
1887,Adventure; Kids,4.2,0
13974,Game,4.2,0
2627,Comedy,4.2,0
5171,Drama; Romance,4.2,0
13948,Music; Kids,4.2,0
5085,Sci-Fi; Slice of Life; Comedy; Kids; School,4.2,0
13172,Demons; Drama,4.2,0
2630,Kids,4.2,0
117,Comedy,4.2,0
14426,Music; Kids,4.2,0
12174,Music,4.21,0
7677,Music; Dementia,4.21,0
8739,Action; Fantasy; Martial Arts,4.21,0
6970,Music,4.21,0
6582,Dementia,4.21,0
8684,Sci-Fi; Space; Horror,4.21,0
10050,Historical; Horror,4.21,0
14062,Kids; Adventure,4.22,0
5899,Kids; Parody,4.22,0
6433,Action; Fantasy,4.22,0
13305,Parody; Sports; Comedy,4.22,0
14007,Music; Kids,4.22,0
8524,Drama,4.22,0
9899,nan,4.22,0
6647,Music,4.22,0
6272,Comedy; Music; Parody,4.22,0
14204,Action; Samurai,4.22,0
4759,Kids,4.22,0
9432,Hentai,4.23,0
7384,Kids; Music,4.23,0
1827,Music,4.23,0
8346,Kids; Music,4.23,0
7442,Comedy; Music,4.23,0
2280,Music,4.24,0
239,Historical; Horror,4.24,0
2768,Music,4.24,0
3556,Historical; Kids; Music,4.24,0
6797,Hentai,4.24,0
13972,Kids; Music,4.24,0
12842,Comedy; Dementia,4.24,0
10179,Game; Shounen,4.24,0
14159,Kids; Mystery,4.24,0
9474,Comedy; Slice of Life,4.25,0
262,Music,4.25,0
2105,Fantasy,4.25,0
2120,Music; Kids,4.25,0
13626,nan,4.25,0
2710,Comedy,4.25,0
7247,Comedy; Kids,4.25,0
7394,Kids; Fantasy,4.25,0
12807,Comedy,4.25,0
14291,Music; Kids,4.25,0
9673,Music,4.26,0
11110,Samurai; Historical; Drama,4.26,0
1421,Music,4.26,0
8315,Kids,4.26,0
6076,Action; Sci-Fi; Super Power,4.26,0
10998,Music,4.26,0
10258,Action; Ecchi,4.27,0
12327,Comedy; Parody,4.27,0
9845,Kids; Sports,4.27,0
14229,Space,4.27,0
10535,Comedy,4.27,0
11989,Music,4.27,0
12390,Fantasy,4.27,0
4733,Comedy; Magic,4.28,0
8458,Music,4.28,0
4583,Comedy; Music,4.28,0
13860,Slice of Life,4.28,0
13207,Kids,4.28,0
13395,Comedy; Parody; Super Power,4.28,0
8908,Fantasy,4.28,0
3182,Comedy,4.28,0
8805,Action; Sports,4.28,0
14302,nan,4.29,0
12395,Music; Cars,4.29,0
7707,Comedy; Parody; School,4.29,0
733,Fantasy; Game,4.29,0
5773,Comedy; Slice of Life,4.29,0
8457,Action; Military; Sci-Fi,4.29,0
2028,Historical,4.29,0
12236,Demons; Horror; Kids,4.29,0
3729,Action; Adventure; Sci-Fi; Shounen,4.29,0
9778,Kids; Comedy,4.29,0
1665,Historical; Music; Parody,4.29,0
3269,Drama; Sports,4.29,0
7015,Mecha,4.29,0
5795,Drama,4.29,0
4373,Kids; Music,4.29,0
6497,Game,4.3,0
4814,Comedy; Parody,4.3,0
5832,Sports; Comedy,4.3,0
4772,Music,4.3,0
4310,Kids,4.3,0
5215,Kids; Slice of Life; Comedy,4.3,0
11823,Comedy,4.3,0
1380,Drama; Kids,4.3,0
711,Action; Adventure; Sci-Fi; Shounen,4.3,0
7924,Music,4.3,0
11290,Comedy; Kids,4.31,0
6919,Slice of Life,4.31,0
11656,Dementia; Music; Horror,4.31,0
13193,Comedy; Kids,4.31,0
13547,School; Slice of Life,4.31,0
11148,Dementia,4.31,0
9280,Slice of Life,4.31,0
5630,Music,4.31,0
10947,Comedy,4.32,0
672,Dementia,4.32,0
73,Comedy,4.32,0
3658,Kids; Music,4.32,0
3234,Dementia,4.32,0
4253,Adventure; Fantasy; Cars; Supernatural,4.32,0
3897,Action; Mecha,4.32,0
2150,Kids,4.33,0
14408,Kids,4.33,0
14437,Kids; Music,4.33,0
13487,Comedy; Supernatural; School,4.33,0
11982,Music,4.33,0
13982,Action; Sci-Fi; Mecha,4.33,0
9937,Romance; Dementia; Music,4.33,0
14361,Music; Kids,4.33,0
2432,Adventure; Comedy; Kids,4.33,0
10550,Comedy; Sports,4.33,0
14427,Adventure; Kids; Magic; Fantasy,4.33,0
6361,Slice of Life,4.33,0
9455,Cars; Parody,4.33,0
457,Drama; Game; Seinen,4.33,0
14428,Drama; Kids,4.33,0
1736,Military; Comedy; Dementia,4.33,0
795,Fantasy; Kids,4.33,0
14465,Kids; School,4.33,0
14290,Music; Kids,4.33,0
1807,Sci-Fi; Comedy; Kids,4.33,0
8105,nan,4.33,0
14454,Slice of Life,4.33,0
13327,Drama; Historical,4.34,0
5166,Dementia,4.34,0
12582,Comedy,4.34,0
7428,Adventure,4.34,0
8375,Horror,4.34,0
13656,Drama; Music; Slice of Life,4.34,0
13091,Dementia,4.35,0
10393,Cars; Slice of Life,4.35,0
4528,Adventure,4.35,0
4872,Music,4.35,0
1536,Comedy; Parody,4.35,0
10540,Comedy,4.35,0
3060,Music,4.35,0
4830,Sports,4.36,0
11109,Kids; Slice of Life,4.36,0
3918,Comedy,4.36,0
9898,Music,4.36,0
1636,Music,4.36,0
8783,Comedy,4.36,0
14120,Kids; Music,4.36,0
5284,Comedy,4.36,0
11445,Comedy; Ecchi; Kids; Parody; Shounen,4.36,0
1562,Fantasy; Kids,4.36,0
5968,Demons,4.36,0
13282,Mecha,4.37,0
13347,Action; Space; Mecha; Shounen,4.37,0
10883,Military,4.37,0
10757,Adventure,4.37,0
13443,Dementia; Music,4.37,0
13965,Music; Kids,4.38,0
13981,Fantasy; Game,4.38,0
13870,Kids; Music,4.38,0
12815,Music,4.38,0
678,Dementia,4.38,0
5427,Psychological,4.38,0
13251,Comedy,4.38,0
6935,Historical; Horror; Parody; Supernatural,4.38,0
4293,Comedy,4.38,0
10416,Slice of Life,4.38,0
10350,Comedy; Parody,4.38,0
14458,Kids; Music,4.38,0
10277,Comedy,4.38,0
1165,nan,4.38,0
11659,Dementia,4.39,0
12884,Action; Adventure; Fantasy; Magic,4.39,0
501,Dementia,4.39,0
2122,Action,4.39,0
7322,Fantasy,4.39,0
9313,Adventure,4.39,0
8435,Kids; Sports; Music,4.39,0
12711,Music,4.39,0
1934,Comedy; Parody,4.39,0
8699,Comedy; Super Power,4.39,0
13922,Mecha,4.39,0
2878,Dementia,4.39,0
5509,Dementia,4.39,0
14036,nan,4.39,0
8513,Historical; Horror; Supernatural,4.4,0
13900,Music,4.4,0
643,Mystery; Horror,4.4,0
1154,Police,4.4,0
14409,Music,4.4,0
1144,Comedy; Dementia,4.4,0
4439,Kids; Comedy,4.4,0
3241,Slice of Life,4.4,0
14342,Drama; Kids,4.4,0
13848,Music; Kids,4.4,0
9622,Dementia; Psychological; Romance,4.4,0
9230,Mecha,4.4,0
12242,Action; Mecha,4.4,0
14158,Comedy; Slice of Life,4.4,0
13034,Kids,4.4,0
4541,Kids; Music,4.4,0
11813,Music,4.4,0
3436,Music,4.41,0
12309,Slice of Life; Comedy; Shoujo,4.41,0
1831,Action; Seinen,4.41,0
724,Fantasy; Music,4.41,0
3047,Action; Sci-Fi; Shounen; Space,4.41,0
12362,Dementia,4.41,0
11041,Action; Hentai; Sci-Fi,4.41,0
9469,Music,4.41,0
10296,Fantasy; Kids,4.41,0
9192,Action; Space; Mecha; Shounen,4.41,0
1387,Music; Kids; School,4.41,0
2668,Sports,4.42,0
9900,Kids,4.42,0
13043,Comedy; Shounen,4.42,0
4521,Comedy,4.42,0
13605,Music,4.42,0
10940,Music,4.42,0
354,Comedy,4.42,0
8448,Comedy; Ecchi; Kids; Parody; Shounen,4.42,0
8521,Slice of Life,4.42,0
4414,Dementia; Horror,4.42,0
14184,Comedy; Music,4.43,0
3270,Dementia,4.43,0
5908,Comedy; Parody,4.43,0
2053,Kids,4.43,0
13968,Kids; Music,4.43,0
9304,Comedy; Slice of Life; Kids,4.43,0
14424,Kids; Sci-Fi,4.43,0
7811,Comedy; Kids,4.43,0
1789,Dementia,4.43,0
378,Demons; Drama; Kids,4.43,0
13949,Music,4.43,0
14064,Comedy; Seinen,4.43,0
9690,Action,4.43,0
5067,Hentai; Sci-Fi,4.43,0
14339,Kids,4.43,0
1337,Comedy; Parody,4.43,0
5659,Military,4.44,0
12467,Music,4.44,0
2439,Hentai,4.44,0
431,Comedy; Shoujo,4.44,0
10506,Comedy,4.44,0
7980,Action; Adventure; Comedy; Shounen,4.44,0
2713,Action; Sci-Fi,4.44,0
8757,Dementia,4.44,0
8775,Comedy,4.44,0
11272,Slice of Life; Comedy; Supernatural,4.44,0
1727,Dementia,4.45,0
12894,Game; Space; Comedy,4.45,0
6189,Comedy; Slice of Life,4.45,0
10129,nan,4.45,0
5642,Dementia,4.45,0
13153,Comedy,4.45,0
8265,Kids,4.45,0
6277,nan,4.45,0
12768,Music,4.45,0
11518,Adventure,4.45,0
9867,Comedy; Sports,4.45,0
4466,Dementia,4.46,0
9447,Hentai,4.46,0
9075,Fantasy,4.46,0
10173,Hentai,4.46,0
9187,Music; Kids,4.46,0
11240,Game; Music,4.46,0
11093,Hentai,4.47,0
5581,Dementia,4.47,0
5281,Kids; Comedy,4.47,0
12594,Comedy,4.47,0
1875,Dementia,4.47,0
9052,Adventure; Sci-Fi,4.47,0
12023,Action; Adventure; Mecha; Sci-Fi; Shounen; Space,4.47,0
2270,Fantasy,4.47,0
13952,Comedy; Historical; Parody; Horror; Supernatural,4.47,0
4361,Hentai,4.47,0
12306,Comedy; Shoujo,4.47,0
8692,Military; Music,4.47,0
9773,Fantasy; Historical; Kids,4.47,0
7026,Music; Comedy; Kids,4.48,0
8495,Comedy,4.48,0
7134,Music; Kids,4.48,0
2266,Adventure; Music; Samurai,4.48,0
13838,Action; Samurai,4.48,0
2076,Dementia,4.48,0
11698,Comedy,4.48,0
6102,Music,4.48,0
14352,Music,4.48,0
6021,Drama,4.49,0
745,nan,4.49,0
11501,Music,4.49,0
2308,Music; Romance,4.5,1
11017,Kids; Magic,4.5,1
2525,Fantasy,4.5,1
11484,Music,4.5,1
14125,Drama,4.5,1
14332,Comedy,4.5,1
13893,Comedy,4.5,1
13954,Kids; Music,4.5,1
10355,Comedy,4.5,1
14298,Kids; Sci-Fi,4.5,1
13881,Music; Kids,4.5,1
2029,Action; Magic; Fantasy,4.5,1
2013,Kids,4.5,1
1950,Kids,4.5,1
14201,Comedy,4.5,1
12227,Kids,4.5,1
5234,Music,4.5,1
14114,nan,4.5,1
12431,Slice of Life,4.5,1
1260,Historical; Drama,4.5,1
1224,Slice of Life,4.5,1
13134,Ecchi,4.5,1
13657,nan,4.5,1
6826,Sci-Fi; Slice of Life; Comedy; Kids; School,4.5,1
14423,Comedy; Slice of Life,4.5,1
955,Fantasy; Kids,4.5,1
13943,Comedy; Slice of Life,4.5,1
6143,Action; Mecha; Shounen,4.5,1
13463,Comedy; Kids,4.5,1
13846,Comedy,4.5,1
14208,Historical; Kids,4.5,1
11114,Comedy; Parody; School,4.5,1
10423,Action; Mecha; Sci-Fi,4.5,1
11116,Hentai; Romance,4.5,1
13681,Game; Adventure; Cars; Kids; Mecha,4.5,1
2090,Comedy,4.5,1
1250,Music,4.5,1
14260,Fantasy,4.5,1
13908,Historical; Kids,4.5,1
14405,Kids,4.5,1
14455,Sci-Fi,4.5,1
8700,Comedy,4.5,1
12811,Comedy; Music,4.5,1
8760,Dementia,4.51,1
12244,Kids,4.51,1
9074,Action; Mecha; Sci-Fi,4.51,1
12990,Dementia,4.51,1
1963,Music,4.51,1
12886,Action; Demons; Ecchi; Horror; Mecha; Sci-Fi; Super Power,4.51,1
5474,Music,4.51,1
2247,Music,4.51,1
5905,Fantasy; Music,4.51,1
10064,Dementia,4.51,1
5282,Dementia; Music,4.51,1
10256,Comedy; Parody; Police; Slice of Life,4.52,1
4723,Fantasy; Mecha,4.52,1
8669,Music; Comedy; School,4.52,1
13790,Slice of Life; Comedy,4.52,1
3324,Music,4.52,1
10492,Slice of Life; Comedy,4.52,1
9908,Comedy; Slice of Life,4.52,1
5064,Dementia,4.52,1
8632,Music,4.52,1
1427,Sports; Comedy,4.52,1
5552,Music,4.52,1
10202,Dementia,4.52,1
6854,Comedy; Parody; Super Power,4.53,1
1518,Action; Sci-Fi; Space; Mecha,4.53,1
12689,Music,4.53,1
3260,Music,4.53,1
4237,Music; Sci-Fi,4.53,1
11550,Music,4.53,1
6882,Comedy,4.53,1
5912,Action; Drama; Shounen,4.53,1
6505,Comedy; Historical; Parody,4.53,1
7673,nan,4.53,1
13622,Music,4.53,1
3685,Comedy,4.53,1
4629,Comedy,4.53,1
10467,Action,4.54,1
366,Slice of Life; Mystery; Comedy,4.54,1
6133,Comedy; Slice of Life,4.54,1
11399,Parody; Shoujo; Slice of Life,4.54,1
10859,Music; Supernatural,4.54,1
3178,Action; Comedy; Magic; Ecchi; Shoujo Ai,4.55,1
2381,Comedy,4.55,1
14210,Thriller,4.55,1
11981,nan,4.55,1
4323,Dementia; Fantasy,4.55,1
6517,Comedy,4.55,1
6980,Dementia,4.55,1
6063,nan,4.55,1
4589,Dementia,4.55,1
5038,Space; Dementia; Sci-Fi,4.55,1
9042,Kids; Magic; Music,4.55,1
8668,Adventure; Fantasy,4.55,1
4508,Adventure; Fantasy; Kids,4.55,1
9199,Music; Drama,4.55,1
8677,Kids; Adventure,4.55,1
577,Fantasy; Historical,4.55,1
8955,Kids,4.55,1
12134,Comedy; Kids; Slice of Life,4.55,1
11327,Ecchi; Comedy; Harem; School,4.56,1
14211,Kids; Comedy,4.56,1
9406,Action,4.56,1
8806,Fantasy,4.56,1
8756,Fantasy,4.56,1
1747,Action; Adventure; Mecha; Sci-Fi; Shounen,4.56,1
3307,Comedy; Mecha,4.56,1
4485,Kids; Slice of Life,4.56,1
10960,Action; Comedy; Parody,4.56,1
10601,Music,4.56,1
4592,Sci-Fi; Comedy; Kids,4.56,1
10006,Space,4.56,1
3346,Military,4.56,1
11866,Dementia,4.56,1
5522,Comedy; Slice of Life,4.56,1
13945,Slice of Life; School,4.56,1
14042,Music; Slice of Life,4.56,1
12202,Dementia,4.56,1
3922,Comedy; Music; Samurai,4.57,1
719,Slice of Life,4.57,1
4900,Comedy,4.57,1
1505,Kids; Adventure,4.57,1
14462,Game; Magic,4.57,1
14418,Historical; Kids; Sci-Fi,4.57,1
8754,Game; Comedy; Parody,4.57,1
1630,Hentai,4.57,1
9678,Dementia,4.57,1
8638,Action; Mecha,4.57,1
502,Slice of Life,4.57,1
8859,Action,4.57,1
11388,Historical; Kids,4.57,1
7401,Music,4.57,1
2397,Comedy; Parody,4.57,1
11334,Fantasy; Historical,4.57,1
14460,Kids,4.57,1
8498,Kids,4.58,1
3832,Dementia,4.58,1
228,Game,4.58,1
8168,Magic; Slice of Life; Supernatural,4.58,1
11692,Music,4.58,1
14276,School,4.58,1
11924,Fantasy; Comedy,4.58,1
2358,Kids,4.58,1
833,Comedy,4.58,1
5314,Sports; Comedy; Horror; Shounen,4.58,1
1159,Dementia,4.58,1
5593,Comedy,4.58,1
2774,Music; Sci-Fi,4.59,1
11881,Comedy; School,4.59,1
4848,Comedy,4.59,1
9963,Action,4.59,1
11046,Kids; Supernatural,4.59,1
13817,Kids; Music,4.59,1
11840,Action; Kids; Adventure; Space; Sci-Fi,4.59,1
11893,Fantasy; Music,4.6,1
10504,Comedy,4.6,1
11153,Comedy; Historical,4.6,1
8295,Kids; Slice of Life,4.6,1
2368,Adventure; Comedy,4.6,1
13816,Kids; Music,4.6,1
13255,Fantasy; Romance; Drama,4.6,1
9269,Comedy; Magic,4.6,1
14470,Comedy,4.6,1
1141,Comedy,4.6,1
6663,Drama; Romance; Ecchi,4.6,1
9310,Slice of Life; Comedy,4.6,1
8421,Comedy; Kids,4.6,1
1672,Action; Supernatural; Seinen,4.6,1
5823,nan,4.6,1
14231,Kids,4.6,1
1645,Fantasy; Game,4.6,1
6051,Kids,4.6,1
13488,Music,4.6,1
14181,Music,4.6,1
14304,Kids,4.6,1
8245,Comedy; Kids,4.6,1
5847,Demons; Kids; School,4.6,1
8125,Comedy; Horror,4.61,1
7478,Comedy; Sports,4.61,1
5503,Comedy; Slice of Life; Kids,4.61,1
12977,Kids; Music,4.61,1
11820,Dementia,4.61,1
4905,Comedy,4.61,1
2824,Comedy,4.61,1
5352,Kids,4.61,1
6811,Music; Kids,4.61,1
4918,Action; Samurai,4.61,1
3435,Comedy,4.61,1
8690,Cars; Comedy,4.61,1
2009,Action; Adventure; Comedy; Martial Arts,4.61,1
1424,Action; Mecha; Sci-Fi,4.61,1
6665,Kids,4.62,1
4456,Hentai,4.62,1
13643,nan,4.62,1
12507,Adventure; Sci-Fi,4.62,1
4928,Music,4.62,1
9607,Comedy,4.62,1
11600,Magic,4.62,1
9850,Kids; Music,4.62,1
8732,Dementia,4.62,1
13781,Psychological,4.62,1
12908,Hentai,4.62,1
4570,Music,4.62,1
2835,Comedy; Kids,4.62,1
2228,Adventure; Military; Demons; Mystery,4.62,1
13807,Comedy; Sports,4.62,1
5658,Music,4.63,1
4869,Kids; Music,4.63,1
2379,Comedy; Kids,4.63,1
9081,Dementia; Drama,4.63,1
2852,Fantasy; Music,4.63,1
10808,Dementia,4.63,1
13863,Adventure; Fantasy; Kids,4.63,1
5151,Fantasy; Kids,4.63,1
1002,Action; Comedy,4.63,1
8824,Comedy,4.63,1
2117,Horror; Supernatural,4.63,1
7368,Comedy,4.63,1
3839,Comedy; Sports,4.64,1
4422,Adventure,4.64,1
11747,Dementia,4.64,1
5432,Music,4.64,1
3651,Action,4.64,1
10148,Comedy; Dementia,4.64,1
581,Kids,4.64,1
9670,Adventure; Comedy; Parody; Space,4.64,1
13788,Music,4.64,1
10411,Dementia,4.64,1
7621,Comedy; Sports,4.64,1
489,Hentai,4.64,1
7614,Comedy,4.64,1
11890,Comedy,4.64,1
10507,Adventure; Comedy,4.64,1
3961,Comedy,4.64,1
708,Action; Comedy,4.64,1
7513,Kids; Comedy,4.64,1
5058,Adventure; Kids; Music,4.64,1
13334,Supernatural,4.64,1
8883,Action; Adventure,4.64,1
13837,Kids; Music,4.64,1
2330,Comedy,4.65,1
13830,Comedy; Parody,4.65,1
5361,Fantasy; Historical,4.65,1
576,Dementia,4.65,1
5728,Psychological,4.65,1
5003,Action; Fantasy; Martial Arts; Comedy; Super Power,4.65,1
8924,Action; Adventure; Mecha,4.65,1
1957,Psychological,4.65,1
10633,Drama; Fantasy; Music,4.65,1
7312,Dementia; Psychological,4.65,1
13958,Sci-Fi; Comedy; Parody,4.65,1
13715,Comedy; Slice of Life,4.65,1
5646,Magic; Comedy,4.65,1
1464,Music; Kids,4.65,1
8822,Comedy; Slice of Life,4.66,1
12955,Music,4.66,1
14043,Slice of Life; Kids,4.67,1
11308,Dementia,4.67,1
11088,Action; Sci-Fi,4.67,1
14329,Drama,4.67,1
9150,Sci-Fi; Kids; Martial Arts,4.67,1
14171,Comedy; Slice of Life,4.67,1
220,Hentai,4.67,1
1603,Dementia,4.67,1
5016,Fantasy; Historical; Kids,4.67,1
14358,Comedy; Fantasy; Kids,4.67,1
14417,Kids; Music,4.67,1
1303,Fantasy; Kids,4.67,1
11533,Comedy; Kids,4.67,1
4842,Adventure; Comedy; Kids,4.67,1
14142,Comedy; Parody,4.67,1
3716,Comedy,4.67,1
13824,Music,4.67,1
5701,Fantasy; Kids,4.67,1
9083,Slice of Life,4.67,1
4155,Comedy,4.67,1
8145,Music,4.67,1
3320,Kids,4.67,1
4053,Slice of Life,4.67,1
7801,Music,4.67,1
1128,Fantasy; Game,4.67,1
6426,Adventure; Comedy; Fantasy,4.67,1
3201,Mecha,4.68,1
12980,Hentai,4.68,1
10959,Comedy; Dementia,4.68,1
8201,Fantasy; Game,4.68,1
9888,Comedy; Historical; Mecha; Parody; Sci-Fi,4.68,1
10057,Comedy,4.68,1
10982,Action; Historical; Samurai,4.68,1
13745,Comedy,4.68,1
13843,Action; Comedy,4.69,1
7055,Adventure; Demons; Fantasy,4.69,1
11015,Action; Adventure; Sci-Fi; Shounen,4.69,1
6672,Dementia; Psychological,4.69,1
2623,Kids; Drama,4.69,1
7891,Slice of Life,4.69,1
5370,Kids,4.69,1
5679,Comedy; Demons,4.69,1
8724,Music,4.69,1
8317,Fantasy,4.69,1
4443,Comedy; Kids,4.69,1
12312,Dementia,4.69,1
2709,nan,4.69,1
13517,Hentai,4.69,1
14285,Horror; Parody; Supernatural,4.69,1
14131,Sports,4.69,1
2671,Comedy,4.69,1
9374,Music,4.69,1
3475,Cars,4.69,1
2459,Music,4.69,1
11330,Music,4.7,1
670,Dementia,4.7,1
